size,dot_product_time,matrix_vector_time
8800,8.146e-6,0.407080721
8800,6.652e-6,0.40189707
8800,6.763e-6,0.407634283
8800,6.552e-6,0.403273972
8800,6.592e-6,0.404221603
8900,6.603e-6,0.443727894
8900,6.593e-6,0.448911115
8900,6.934e-6,0.449555776
8900,6.672e-6,0.444571676
8900,6.522e-6,0.44686633
8900,6.703e-6,0.438734666
8900,6.673e-6,0.439048476
8900,6.663e-6,0.436759815
8900,7.023e-6,0.443419786
8900,6.602e-6,0.439485179
9000,7.113e-6,0.415325169
9000,6.693e-6,0.42139462
9000,7.004e-6,0.426262239
9000,6.913e-6,0.415877232
9000,6.693e-6,0.41479248
9000,6.843e-6,0.419155273
9000,6.834e-6,0.415802149
9000,2.4997e-5,0.414835191
9000,6.663e-6,0.41633224
9000,6.793e-6,0.416691937
9100,6.853e-6,0.46570707
9100,6.833e-6,0.456452504
9100,6.833e-6,0.46073327
9100,6.763e-6,0.465549662
9100,6.873e-6,0.463548128
9100,8.437e-6,0.467896749
9100,6.933e-6,0.464747392
9100,6.853e-6,0.457567948
9100,7.113e-6,0.459237177
9100,6.873e-6,0.462087342
9200,7.384e-6,0.437305846
9200,7.324e-6,0.437897045
9200,6.973e-6,0.439421005
9200,6.763e-6,0.450952104
9200,7.014e-6,0.436323519
9200,6.983e-6,0.438694437
9200,6.984e-6,0.450248037
9200,6.833e-6,0.443309733
9200,6.692e-6,0.440999685
9200,7.024e-6,0.441040521
9300,7.033e-6,0.48810125
9300,7.084e-6,0.483049893
9300,6.993e-6,0.478762773
9300,6.953e-6,0.488589663
9300,7.114e-6,0.493217591
9300,6.904e-6,0.485587549
9300,7.234e-6,0.488035605
9300,6.953e-6,0.491696809
9300,8.245e-6,0.487374581
9300,7.013e-6,0.493863789
9400,7.003e-6,0.45929791
9400,7.314e-6,0.450100123
9400,7.244e-6,0.463052592
9400,7.044e-6,0.45720125
9400,7.074e-6,0.451006032
9400,7.224e-6,0.452238567
9400,7.123e-6,0.450686732
9400,7.074e-6,0.451441955
9400,7.294e-6,0.454833373
9400,7.024e-6,0.462707853
9500,7.264e-6,0.51654377
9500,7.153e-6,0.506761336
9500,8.386e-6,0.504031333
9500,7.294e-6,0.503441415
9500,7.144e-6,0.499854335
9500,7.214e-6,0.503837323
9500,7.244e-6,0.497723896
9500,7.164e-6,0.497702005
9500,7.124e-6,0.501797457
9500,1.3155e-5,0.50005567
9600,7.153e-6,0.962280252
9600,7.394e-6,0.960144776
9600,7.875e-6,0.981182595
9600,7.174e-6,0.946936244
9600,7.254e-6,0.947293304
9600,7.163e-6,0.944632983
9600,7.324e-6,0.949953515
9600,7.183e-6,0.940462727
9600,7.334e-6,0.942112169
9600,7.163e-6,0.941956156
9700,7.334e-6,0.53009387
9700,7.384e-6,0.531710899
9700,7.635e-6,0.551945808
9700,7.224e-6,0.540364969
9700,7.294e-6,0.530987588
9700,7.584e-6,0.537353378
9700,7.183e-6,0.5317167
9700,7.144e-6,0.531199122
9700,7.163e-6,0.524174845
9700,7.034e-6,0.52482672
9800,7.274e-6,0.491353474
9800,7.324e-6,0.492960609
9800,7.394e-6,0.495156253
9800,7.204e-6,0.499413263
9800,7.274e-6,0.502435686
9800,1.007e-5,0.519572118
9800,7.916e-6,0.52823731
9800,1.2674e-5,0.527956833
9800,7.414e-6,0.495117709
9800,7.344e-6,0.497469362
9900,8.757e-6,0.544868044
9900,7.595e-6,0.5374118
9900,9.157e-6,0.546883421
9900,7.595e-6,0.553647319
9900,7.585e-6,0.537978531
9900,7.505e-6,0.538882047
9900,7.595e-6,0.544788859
9900,7.765e-6,0.540576534
9900,7.505e-6,0.544163264
9900,7.574e-6,0.552192931
10000,7.364e-6,0.545072711
10000,7.565e-6,0.533688627
10000,7.394e-6,0.539509627
10000,7.394e-6,0.54751308
10000,7.515e-6,0.527972792
10000,8.226e-6,0.535157068
10000,7.444e-6,0.526409756
10000,7.535e-6,0.525173886
10000,7.614e-6,0.537243459
10000,7.535e-6,0.550449743
100,1.2e-7,3.6139e-5
100,1.21e-7,3.9135e-5
100,1.2e-7,4.0337e-5
100,1.2e-7,3.9014e-5
100,1.31e-7,3.6991e-5
100,1.2e-7,3.5177e-5
100,1.21e-7,3.2101e-5
100,1.2e-7,3.1981e-5
100,1.2e-7,3.3464e-5
100,1.2e-7,3.4646e-5
200,2.01e-7,0.000137743
200,1.81e-7,0.000172129
200,4.11e-7,0.000127313
200,1.8e-7,0.000129958
200,1.8e-7,0.000136992
200,1.81e-7,0.000131281
200,2.2e-7,0.000129807
200,1.8e-7,0.000131
200,1.91e-7,0.000130319
200,1.9e-7,0.00013079
300,2.61e-7,0.000507389
300,3.51e-7,0.000416496
300,3.9e-7,0.000392569
300,4.21e-7,0.000486339
300,3.7e-7,0.00039818
300,3.31e-7,0.00054989
300,3.51e-7,0.000375037
300,3.71e-7,0.000414471
300,2.71e-7,0.000383102
300,3.61e-7,0.000383773
400,3.21e-7,0.000718262
400,4.01e-7,0.000638469
400,6.92e-7,0.000625936
400,4.0e-7,0.000611849
400,4.81e-7,0.00062303
400,6.31e-7,0.000651254
400,6.11e-7,0.000660272
400,7.62e-7,0.00071708
400,7.61e-7,0.000729323
400,4.01e-7,0.000737539
500,4.11e-7,0.001020269
500,5.41e-7,0.001096775
500,4.91e-7,0.000981995
500,5.81e-7,0.001066758
500,5.01e-7,0.001081245
500,4.81e-7,0.001010911
500,8.42e-7,0.001027723
500,5.41e-7,0.001082087
500,9.42e-7,0.001120721
500,7.41e-7,0.001070514
600,5.72e-7,0.001494104
600,5.61e-7,0.001510876
600,8.72e-7,0.001556082
600,6.01e-7,0.001533339
600,7.91e-7,0.001637888
600,7.72e-7,0.001596509
600,6.71e-7,0.001475157
600,8.11e-7,0.00145015
600,6.51e-7,0.001554629
600,7.52e-7,0.001437816
700,1.062e-6,0.002110331
700,9.11e-7,0.001945727
700,8.01e-7,0.002162711
700,7.51e-7,0.002148574
700,8.01e-7,0.001965895
700,7.72e-7,0.002044766
700,1.152e-6,0.002168331
700,9.02e-7,0.00197899
700,7.62e-7,0.00210462
700,8.21e-7,0.002158943
800,2.064e-6,0.002676773
800,1.512e-6,0.002637237
800,1.323e-6,0.002737388
800,1.422e-6,0.002690159
800,1.292e-6,0.00288419
800,9.92e-7,0.002798045
800,9.72e-7,0.002608502
800,1.233e-6,0.002564037
800,9.72e-7,0.002511317
800,1.463e-6,0.002889289
900,1.523e-6,0.003333527
900,1.012e-6,0.003311415
900,1.823e-6,0.003370948
900,8.52e-7,0.003655612
900,1.232e-6,0.004044394
900,1.142e-6,0.0033508
900,1.102e-6,0.003282009
900,9.92e-7,0.003360048
900,1.012e-6,0.003618632
900,1.683e-6,0.003402098
1000,1.223e-6,0.004393001
1000,1.072e-6,0.004378373
1000,1.543e-6,0.004436384
1000,1.503e-6,0.004198549
1000,1.283e-6,0.00415163
1000,1.523e-6,0.004200002
1000,2.275e-6,0.004635794
1000,1.062e-6,0.004334008
1000,1.272e-6,0.004698595
1000,1.433e-6,0.004457063
1100,1.313e-6,0.005925118
1100,1.613e-6,0.005909397
1100,1.523e-6,0.00572752
1100,1.693e-6,0.006245459
1100,1.342e-6,0.005906351
1100,1.303e-6,0.005841868
1100,1.763e-6,0.005901763
1100,1.513e-6,0.006042171
1100,2.225e-6,0.006018807
1100,1.513e-6,0.005945877
1200,2.535e-6,0.007505405
1200,1.914e-6,0.007811821
1200,1.362e-6,0.007253013
1200,1.684e-6,0.007793546
1200,1.473e-6,0.007035969
1200,1.232e-6,0.007632498
1200,2.234e-6,0.007239488
1200,1.704e-6,0.007481009
1200,2.114e-6,0.007743922
1200,1.423e-6,0.007726748
1300,1.563e-6,0.010225081
1300,1.363e-6,0.009855193
1300,1.533e-6,0.010636917
1300,2.094e-6,0.009858951
1300,1.663e-6,0.010281087
1300,1.422e-6,0.010806461
1300,1.583e-6,0.010319031
1300,1.873e-6,0.011417948
1300,1.403e-6,0.010648209
1300,1.874e-6,0.011103007
1400,2.294e-6,0.011326474
1400,1.653e-6,0.012201716
1400,1.683e-6,0.010285045
1400,1.583e-6,0.012835546
1400,1.293e-6,0.011843892
1400,1.523e-6,0.012660853
1400,1.523e-6,0.012043974
1400,1.934e-6,0.012525835
1400,2.044e-6,0.015754793
1400,1.693e-6,0.012478424
1500,1.894e-6,0.014592392
1500,2.094e-6,0.017278492
1500,2.875e-6,0.016741497
1500,1.513e-6,0.015205903
1500,1.654e-6,0.015427116
1500,1.693e-6,0.014258194
1500,1.743e-6,0.013467433
1500,2.525e-6,0.012879249
1500,1.673e-6,0.012372823
1500,1.874e-6,0.012056799
1600,1.744e-6,0.014272611
1600,1.813e-6,0.014170626
1600,1.703e-6,0.014488203
1600,1.443e-6,0.014964503
1600,1.683e-6,0.014598284
1600,1.533e-6,0.014175245
1600,1.573e-6,0.014362783
1600,1.763e-6,0.014227856
1600,2.175e-6,0.014283723
1600,1.533e-6,0.014123868
1700,1.813e-6,0.016670752
1700,1.663e-6,0.016317306
1700,1.744e-6,0.01649142
1700,1.753e-6,0.016856727
1700,2.074e-6,0.016072058
1700,1.884e-6,0.016094481
1700,1.673e-6,0.016360219
1700,1.833e-6,0.015845496
1700,1.823e-6,0.015994761
1700,1.764e-6,0.014569268
1800,1.844e-6,0.018581292
1800,1.723e-6,0.018021131
1800,1.994e-6,0.018073812
1800,2.244e-6,0.019936259
1800,1.883e-6,0.018005001
1800,2.124e-6,0.031417699
1800,2.104e-6,0.020436805
1800,1.784e-6,0.017639413
1800,1.863e-6,0.032125691
1800,3.046e-6,0.021973611
1900,1.883e-6,0.022141752
1900,1.954e-6,0.0210991
1900,2.084e-6,0.022478666
1900,1.863e-6,0.021843101
1900,2.194e-6,0.01763868
1900,2.044e-6,0.017757017
1900,2.455e-6,0.022333668
1900,1.843e-6,0.021778277
1900,1.843e-6,0.022115522
1900,1.974e-6,0.01920389
2000,2.134e-6,0.024578596
2000,2.134e-6,0.024201716
2000,2.094e-6,0.019267392
2000,1.874e-6,0.024338839
2000,1.944e-6,0.023978911
2000,2.194e-6,0.023780672
2000,1.974e-6,0.017845135
2000,1.973e-6,0.024410415
2000,2.194e-6,0.024163263
2000,1.903e-6,0.026347846
2100,2.054e-6,0.030406979
2100,2.094e-6,0.021385798
2100,2.254e-6,0.028236893
2100,2.114e-6,0.021658448
2100,2.174e-6,0.021543159
2100,2.054e-6,0.024029858
2100,2.555e-6,0.022224569
2100,2.494e-6,0.021571012
2100,2.004e-6,0.023935237
2100,2.204e-6,0.024592322
2200,2.104e-6,0.021425233
2200,2.034e-6,0.02366965
2200,2.104e-6,0.021723533
2200,2.144e-6,0.022178031
2200,2.074e-6,0.022017213
2200,2.054e-6,0.022200654
2200,2.043e-6,0.021629384
2200,2.084e-6,0.021672085
2200,2.415e-6,0.021942299
2200,2.244e-6,0.02149744
2300,2.164e-6,0.026171527
2300,2.204e-6,0.026034527
2300,2.174e-6,0.026562173
2300,2.314e-6,0.026794407
2300,2.315e-6,0.027112786
2300,2.174e-6,0.026249306
2300,2.023e-6,0.029840665
2300,2.254e-6,0.026555251
2300,2.104e-6,0.026771533
2300,2.335e-6,0.026870543
2400,2.615e-6,0.027411986
2400,2.775e-6,0.032569217
2400,2.104e-6,0.028621026
2400,2.335e-6,0.027269955
2400,2.435e-6,0.027613993
2400,2.315e-6,0.027808584
2400,2.314e-6,0.029650192
2400,2.134e-6,0.028400314
2400,2.264e-6,0.027401156
2400,2.354e-6,0.027529562
2500,2.345e-6,0.030750273
2500,2.234e-6,0.032755262
2500,2.264e-6,0.030722609
2500,2.444e-6,0.033198669
2500,2.074e-6,0.030857047
2500,2.154e-6,0.030644122
2500,2.445e-6,0.031763949
2500,2.194e-6,0.030408291
2500,2.204e-6,0.033037241
2500,2.475e-6,0.03108353
2600,2.604e-6,0.032339428
2600,2.685e-6,0.03015705
2600,2.194e-6,0.032681042
2600,2.405e-6,0.03026746
2600,2.725e-6,0.032224288
2600,2.294e-6,0.031053342
2600,2.434e-6,0.03196323
2600,2.364e-6,0.030303079
2600,2.675e-6,0.029955965
2600,2.625e-6,0.030479065
2700,2.394e-6,0.03550225
2700,2.425e-6,0.0357749
2700,2.315e-6,0.035966917
2700,2.575e-6,0.035957719
2700,2.394e-6,0.035997314
2700,2.434e-6,0.035983949
2700,2.555e-6,0.036143754
2700,2.685e-6,0.035839554
2700,2.545e-6,0.035860423
2700,2.444e-6,0.036002134
2800,2.454e-6,0.035127873
2800,2.656e-6,0.036541785
2800,2.475e-6,0.035500326
2800,3.056e-6,0.035551773
2800,2.465e-6,0.03556526
2800,2.625e-6,0.036463585
2800,2.685e-6,0.035242594
2800,2.484e-6,0.035588233
2800,2.495e-6,0.03461794
2800,2.585e-6,0.035242493
2900,2.545e-6,0.040683424
2900,2.795e-6,0.042426686
2900,2.494e-6,0.041500977
2900,2.595e-6,0.041378323
2900,2.475e-6,0.040914767
2900,2.585e-6,0.046374419
2900,2.465e-6,0.041140598
2900,2.706e-6,0.041187779
2900,2.695e-6,0.040888075
2900,2.605e-6,0.041146039
3000,2.575e-6,0.039612169
3000,2.585e-6,0.039987477
3000,2.615e-6,0.04014161
3000,2.885e-6,0.040433809
3000,2.555e-6,0.040095041
3000,2.725e-6,0.039703514
3000,2.555e-6,0.039755964
3000,3.146e-6,0.04006265
3000,2.745e-6,0.039839843
3000,2.876e-6,0.039893127
3100,2.886e-6,0.047844322
3100,2.785e-6,0.047723192
3100,2.535e-6,0.047676361
3100,2.885e-6,0.048656615
3100,2.795e-6,0.04753454
3100,2.735e-6,0.047383572
3100,2.585e-6,0.047243254
3100,2.735e-6,0.04858169
3100,3.036e-6,0.049202197
3100,2.765e-6,0.048369686
3200,2.855e-6,0.056337084
3200,2.885e-6,0.054413861
3200,2.745e-6,0.05670158
3200,2.655e-6,0.057827802
3200,2.765e-6,0.057208177
3200,2.825e-6,0.056031299
3200,4.037e-6,0.058049405
3200,2.785e-6,0.056922622
3200,3.035e-6,0.063139348
3200,2.695e-6,0.05597367
3300,2.875e-6,0.053739642
3300,2.956e-6,0.0541835
3300,4.238e-6,0.056453276
3300,2.945e-6,0.053336371
3300,2.935e-6,0.054046779
3300,3.075e-6,0.055412128
3300,2.986e-6,0.053727749
3300,2.876e-6,0.05383269
3300,3.026e-6,0.056140209
3300,3.486e-6,0.053428829
3400,3.046e-6,0.052461051
3400,2.906e-6,0.053056236
3400,2.915e-6,0.051772014
3400,3.266e-6,0.051797624
3400,2.845e-6,0.054071646
3400,3.076e-6,0.054666072
3400,3.938e-6,0.05323566
3400,2.935e-6,0.053891883
3400,2.735e-6,0.052294954
3400,3.056e-6,0.051794587
3500,3.436e-6,0.062852999
3500,3.085e-6,0.060124548
3500,3.046e-6,0.060975404
3500,3.126e-6,0.063025407
3500,3.086e-6,0.060885912
3500,3.126e-6,0.060118347
3500,2.906e-6,0.062431264
3500,3.066e-6,0.061974971
3500,3.086e-6,0.060485366
3500,2.945e-6,0.061982707
3600,2.965e-6,0.060938141
3600,3.026e-6,0.059012753
3600,3.096e-6,0.060596059
3600,2.995e-6,0.06090115
3600,3.116e-6,0.06134585
3600,3.026e-6,0.059423579
3600,3.847e-6,0.059750573
3600,3.036e-6,0.061261469
3600,3.066e-6,0.061323177
3600,3.216e-6,0.060116893
3700,3.116e-6,0.070444648
3700,3.497e-6,0.072633309
3700,3.447e-6,0.070491017
3700,3.496e-6,0.068503912
3700,3.547e-6,0.067591199
3700,3.347e-6,0.067258703
3700,3.246e-6,0.068876603
3700,3.076e-6,0.068853049
3700,3.296e-6,0.068097505
3700,3.246e-6,0.067448416
3800,3.286e-6,0.065444227
3800,3.115e-6,0.06485894
3800,2.996e-6,0.066438777
3800,3.657e-6,0.064480216
3800,3.217e-6,0.066232743
3800,3.327e-6,0.062371219
3800,3.096e-6,0.064262601
3800,3.065e-6,0.065102305
3800,3.517e-6,0.066231691
3800,3.216e-6,0.064286266
3900,3.256e-6,0.076493883
3900,3.307e-6,0.075507689
3900,3.276e-6,0.075071155
3900,3.487e-6,0.077754099
3900,3.206e-6,0.080356801
3900,3.096e-6,0.076552304
3900,3.206e-6,0.075154254
3900,3.546e-6,0.076561271
3900,3.367e-6,0.075340199
3900,3.276e-6,0.076251309
4000,3.446e-6,0.078846756
4000,3.317e-6,0.079350849
4000,4.158e-6,0.080577071
4000,3.217e-6,0.089897804
4000,3.417e-6,0.078035046
4000,3.266e-6,0.07717855
4000,3.366e-6,0.077577122
4000,3.266e-6,0.078820647
4000,3.427e-6,0.077464196
4000,3.316e-6,0.081212384
4100,3.496e-6,0.084886362
4100,3.356e-6,0.089776883
4100,3.427e-6,0.088152401
4100,3.627e-6,0.089558576
4100,3.316e-6,0.084723852
4100,3.466e-6,0.09069687
4100,3.577e-6,0.084530492
4100,3.176e-6,0.093709524
4100,3.777e-6,0.086203598
4100,3.316e-6,0.095844685
4200,3.447e-6,0.080733772
4200,3.416e-6,0.078451913
4200,4.008e-6,0.078216542
4200,3.616e-6,0.078150156
4200,3.466e-6,0.078622749
4200,3.266e-6,0.07825194
4200,4.017e-6,0.078934023
4200,3.357e-6,0.07829348
4200,3.487e-6,0.078195923
4200,3.387e-6,0.078243615
4300,3.407e-6,0.094575428
4300,3.597e-6,0.091406124
4300,3.738e-6,0.090876473
4300,3.487e-6,0.0914765
4300,3.506e-6,0.090306945
4300,3.747e-6,0.09212622
4300,3.937e-6,0.090992614
4300,3.487e-6,0.092374995
4300,3.657e-6,0.090771753
4300,3.607e-6,0.091080087
4400,3.427e-6,0.091047535
4400,3.517e-6,0.090543903
4400,3.787e-6,0.092037281
4400,4.879e-6,0.092687167
4400,3.607e-6,0.091845455
4400,3.657e-6,0.090595061
4400,3.607e-6,0.092253589
4400,3.647e-6,0.092966892
4400,3.507e-6,0.091257706
4400,3.596e-6,0.091376003
4500,3.667e-6,0.102321991
4500,3.607e-6,0.101695483
4500,3.898e-6,0.101001287
4500,3.597e-6,0.101270161
4500,4.639e-6,0.101175751
4500,3.497e-6,0.101231918
4500,3.717e-6,0.100875628
4500,3.707e-6,0.101328322
4500,3.718e-6,0.101485712
4500,4.208e-6,0.101111978
4600,3.677e-6,0.094975298
4600,3.877e-6,0.09528065
4600,4.007e-6,0.098586014
4600,3.887e-6,0.095558953
4600,3.657e-6,0.095268798
4600,3.978e-6,0.096224063
4600,4.018e-6,0.095491884
4600,3.708e-6,0.095156433
4600,3.938e-6,0.095675696
4600,3.627e-6,0.096525158
4700,3.737e-6,0.111230476
4700,3.727e-6,0.110807158
4700,4.068e-6,0.111853957
4700,4.99e-6,0.111580905
4700,3.988e-6,0.110713509
4700,4.739e-6,0.110200819
4700,4.018e-6,0.113112701
4700,3.707e-6,0.111615251
4700,3.888e-6,0.11193913
4700,3.707e-6,0.110392495
4800,3.968e-6,0.11793943
4800,3.748e-6,0.117898893
4800,4.008e-6,0.118836353
4800,4.739e-6,0.119637123
4800,3.887e-6,0.117935262
4800,3.917e-6,0.118576627
4800,3.838e-6,0.117968946
4800,3.908e-6,0.118695143
4800,4.158e-6,0.118569773
4800,3.897e-6,0.123011908
4900,4.329e-6,0.123972815
4900,3.878e-6,0.128237179
4900,4.359e-6,0.123254532
4900,3.847e-6,0.123906748
4900,3.918e-6,0.123814361
4900,3.877e-6,0.123911968
4900,4.088e-6,0.123901458
4900,3.837e-6,0.124729569
4900,4.047e-6,0.123609571
4900,4.018e-6,0.123596305
5000,4.348e-6,0.114716685
5000,3.888e-6,0.116411976
5000,4.008e-6,0.116431389
5000,3.978e-6,0.11439984
5000,3.938e-6,0.114026367
5000,4.548e-6,0.113800555
5000,3.937e-6,0.11417025
5000,3.997e-6,0.114370903
5000,4.038e-6,0.1135735
5000,4.048e-6,0.115706916
5100,4.128e-6,0.13070293
5100,4.048e-6,0.131575325
5100,4.448e-6,0.131907129
5100,4.158e-6,0.13119059
5100,4.028e-6,0.136651511
5100,4.008e-6,0.131235916
5100,4.198e-6,0.131839891
5100,3.988e-6,0.15359251
5100,8.977e-6,0.232860946
5100,4.408e-6,0.229720438
5200,5.37e-6,0.190237223
5200,5.04e-6,0.17315784
5200,4.919e-6,0.143945984
5200,4.579e-6,0.14958255
5200,7.665e-6,0.143055473
5200,4.078e-6,0.142230307
5200,5.3e-6,0.138356858
5200,4.158e-6,0.144196273
5200,4.108e-6,0.159872233
5200,4.198e-6,0.159520251
5300,4.438e-6,0.176110716
5300,4.258e-6,0.174235358
5300,4.899e-6,0.222777932
5300,4.248e-6,0.200635305
5300,4.298e-6,0.169152259
5300,4.168e-6,0.183245186
5300,4.589e-6,0.20370744
5300,4.218e-6,0.175167198
5300,4.188e-6,0.179548301
5300,6.192e-6,0.173876858
5400,4.278e-6,0.158152388
5400,4.619e-6,0.161445518
5400,3.8053e-5,0.167693492
5400,4.528e-6,0.176010324
5400,4.609e-6,0.156638236
5400,7.334e-6,0.160801389
5400,4.549e-6,0.176638047
5400,4.619e-6,0.153604351
5400,7.003e-6,0.152235842
5400,8.266e-6,0.176248342
5500,4.6439e-5,0.196462844
5500,4.348e-6,0.198109409
5500,4.829e-6,0.179149915
5500,4.709e-6,0.183035176
5500,4.689e-6,0.172965172
5500,4.379e-6,0.162716476
5500,4.379e-6,0.166944331
5500,4.478e-6,0.186376859
5500,7.695e-6,0.199785065
5500,5.55e-6,0.176973217
5600,5.881e-6,0.186301299
5600,4.649e-6,0.171729191
5600,4.97e-6,0.169512808
5600,4.819e-6,0.183167228
5600,7.534e-6,0.171079991
5600,4.388e-6,0.171186704
5600,5.821e-6,0.162956885
5600,6.492e-6,0.180376067
5600,4.919e-6,0.179522705
5600,5.921e-6,0.183171086
5700,4.909e-6,0.203707922
5700,6.813e-6,0.217029487
5700,4.929e-6,0.194124558
5700,5.22e-6,0.193263156
5700,4.829e-6,0.19789783
5700,5.14e-6,0.187825289
5700,5.691e-6,0.200485509
5700,4.569e-6,0.208234153
5700,4.679e-6,0.197625168
5700,4.979e-6,0.21418787
5800,4.739e-6,0.1857174
5800,4.919e-6,0.185227558
5800,4.939e-6,0.199635372
5800,8.276e-6,0.189440982
5800,5.2e-6,0.20551323
5800,5.551e-6,0.200170737
5800,7.344e-6,0.203570921
5800,5.35e-6,0.184567243
5800,4.999e-6,0.202894089
5800,5.371e-6,0.184216003
5900,5.3e-6,0.215555048
5900,5.17e-6,0.212213578
5900,7.034e-6,0.215860425
5900,6.382e-6,0.218474807
5900,5.38e-6,0.217877116
5900,6.282e-6,0.231984913
5900,4.94e-6,0.195500335
5900,4.819e-6,0.262370539
5900,6.733e-6,0.245113328
5900,4.769e-6,0.223825436
6000,7.394e-6,0.214405604
6000,4.839e-6,0.216930121
6000,8.867e-6,0.20776756
6000,5.791e-6,0.211977045
6000,5.43e-6,0.199303498
6000,5.19e-6,0.223402659
6000,5.37e-6,0.215643409
6000,4.859e-6,0.229624032
6000,7.595e-6,0.222933923
6000,5.06e-6,0.206911459
6100,5.009e-6,0.248452665
6100,4.94e-6,0.219205704
6100,4.99e-6,0.250671765
6100,7.544e-6,0.250097748
6100,5.0e-6,0.232945065
6100,4.588e-6,0.234271845
6100,5.61e-6,0.207849462
6100,5.62e-6,0.231140443
6100,5.58e-6,0.220647135
6100,4.739e-6,0.237903567
6200,6.312e-6,0.235294192
6200,5.48e-6,0.212879178
6200,6.082e-6,0.2004512
6200,5.53e-6,0.216892515
6200,6.332e-6,0.227219399
6200,5.08e-6,0.220223796
6200,5.139e-6,0.20298449
6200,4.839e-6,0.209349822
6200,6.271e-6,0.22948641
6200,5.35e-6,0.203468102
6300,5.14e-6,0.263186122
6300,5.46e-6,0.240197813
6300,7.394e-6,0.269330643
6300,5.17e-6,0.277380749
6300,6.753e-6,0.271678387
6300,5.05e-6,0.29266394
6300,7.385e-6,0.230449458
6300,4.869e-6,0.252158413
6300,2.0369e-5,0.259451563
6300,6.171e-6,0.244597201
6400,5.029e-6,0.615255387
6400,7.955e-6,0.589522082
6400,5.26e-6,0.49901552
6400,4.93e-6,0.510011914
6400,5.35e-6,0.539349348
6400,5.831e-6,0.520905188
6400,5.28e-6,0.52956811
6400,7.585e-6,0.56799573
6400,4.83e-6,0.476697259
6400,5.51e-6,0.499975429
6500,5.22e-6,0.273370833
6500,5.029e-6,0.25356294
6500,5.321e-6,0.24392705
6500,5.12e-6,0.233846631
6500,5.451e-6,0.236753783
6500,7.454e-6,0.272835454
6500,5.39e-6,0.256721484
6500,5.22e-6,0.247252667
6500,5.541e-6,0.247886026
6500,5.16e-6,0.247114963
6600,5.31e-6,0.228942404
6600,5.25e-6,0.219134104
6600,5.301e-6,0.260744796
6600,5.19e-6,0.252294064
6600,5.31e-6,0.24287604
6600,5.491e-6,0.263776678
6600,5.029e-6,0.238495521
6600,6.362e-6,0.264852032
6600,6.713e-6,0.241952593
6600,8.045e-6,0.254174543
6700,6.182e-6,0.307217201
6700,5.281e-6,0.290498186
6700,5.952e-6,0.268617003
6700,6.422e-6,0.291279373
6700,5.611e-6,0.286158327
6700,7.194e-6,0.300293025
6700,7.264e-6,0.272414748
6700,7.013e-6,0.290035469
6700,5.581e-6,0.285221278
6700,9.197e-6,0.265463621
6800,5.611e-6,0.270294137
6800,5.16e-6,0.244741581
6800,5.821e-6,0.262409196
6800,6.463e-6,0.251797046
6800,5.521e-6,0.254118821
6800,5.541e-6,0.249067027
6800,1.044e-5,0.259827481
6800,6.503e-6,0.253850958
6800,6.413e-6,0.253174594
6800,5.631e-6,0.262237211
6900,5.631e-6,0.277100539
6900,7.194e-6,0.311228139
6900,6.894e-6,0.287368767
6900,8.366e-6,0.297541738
6900,9.418e-6,0.272930664
6900,5.541e-6,0.284422299
6900,5.48e-6,0.299653095
6900,5.781e-6,0.293605935
6900,5.56e-6,0.288667077
6900,5.661e-6,0.277168041
7000,5.57e-6,0.267649371
7000,9.508e-6,0.259195258
7000,5.721e-6,0.268868991
7000,6.001e-6,0.258562114
7000,5.731e-6,0.267409384
7000,5.681e-6,0.265772633
7000,6.022e-6,0.262967806
7000,5.931e-6,0.254666946
7000,5.711e-6,0.281039494
7000,6.011e-6,0.255971662
7100,5.821e-6,0.31324036
7100,5.58e-6,0.310586375
7100,6.722e-6,0.308858233
7100,5.571e-6,0.290675699
7100,5.721e-6,0.325053585
7100,9.789e-6,0.314962304
7100,5.681e-6,0.311208012
7100,9.297e-6,0.321357201
7100,6.052e-6,0.316116687
7100,5.621e-6,0.307691247
7200,5.691e-6,0.30583517
7200,6.312e-6,0.294459282
7200,6.051e-6,0.319680666
7200,5.551e-6,0.30314872
7200,6.442e-6,0.300375111
7200,5.711e-6,0.308465134
7200,6.282e-6,0.286375132
7200,5.591e-6,0.300497562
7200,5.741e-6,0.291633035
7200,1.4729e-5,0.283566727
7300,5.861e-6,0.333485466
7300,7.134e-6,0.326222489
7300,5.821e-6,0.350072184
7300,7.053e-6,0.324549516
7300,6.202e-6,0.337763989
7300,7.544e-6,0.344530508
7300,6.382e-6,0.329874658
7300,6.152e-6,0.347947531
7300,5.64e-6,0.347378214
7300,6.152e-6,0.347195394
7400,5.631e-6,0.318224832
7400,5.821e-6,0.304121188
7400,6.873e-6,0.32018117
7400,6.392e-6,0.322133909
7400,1.054e-5,0.32555265
7400,6.603e-6,0.31400821
7400,6.051e-6,0.317229484
7400,5.802e-6,0.317741281
7400,6.513e-6,0.330784675
7400,8.196e-6,0.313927055
7500,5.831e-6,0.366873736
7500,5.962e-6,0.35887337
7500,5.851e-6,0.365564745
7500,8.897e-6,0.384241891
7500,7.815e-6,0.361045268
7500,5.911e-6,0.355701346
7500,7.004e-6,0.339331665
7500,6.232e-6,0.355633777
7500,6.192e-6,0.358753145
7500,5.942e-6,0.370512687
7600,5.781e-6,0.327018366
7600,8.316e-6,0.341215293
